"country","city","type","canonical","osm","current_russian","current_english","needs_russian","needs_english","translation_russian","translation_english","review_status"
"KG","tokmok","street","Циолковскаго улица","way:156415891","Циолковскаго улица","","","yes","ул. Циолковскаго","Tsiolkovskago St.","accepted"
"KG","tokmok","street","Чапаева улица","way:64052097","Чапаева улица","","","yes","ул. Чапаева","Chapaeva St.","accepted"
"KG","tokmok","street","Чекиста улица","way:163525226","Чекиста улица","","","yes","ул. Чекиста","Chekista St.","accepted"
"KG","tokmok","street","Чернышевского улица","way:156425575;way:156425576;way:177808409","Чернышевского улица","","","yes","ул. Чернышевского","Chernyshevskogo St.","accepted"
"KG","tokmok","street","Чернышевского улица 1 проезд","way:156425578","Чернышевского улица 1 проезд","","","yes","1-й пр-д Чернышевского","Chernyshevskogo 1st Passage","accepted"
"KG","tokmok","street","Чернышевского улица 2 проезд","way:304666598","Чернышевского улица 2 проезд","","","yes","2-й пр-д Чернышевского","Chernyshevskogo 2nd Passage","accepted"
"KG","tokmok","street","Чернышевского улица 3 проезд","way:163063429","Чернышевского улица 3 проезд","","","yes","3-й пр-д Чернышевского","Chernyshevskogo 3rd Passage","accepted"
"KG","tokmok","street","Чернышевского улица 4 проезд","way:304666197;way:304666198","Чернышевского улица 4 проезд","","","yes","4-й пр-д Чернышевского","Chernyshevskogo 4th Passage","accepted"
"KG","tokmok","street","Четвертая улица","way:163525020","Четвертая улица","","","yes","ул. Четвертая","Chetvertaya St.","accepted"
"KG","tokmok","street","Чимкентская улица","way:163524962","Чимкентская улица","","","yes","ул. Чимкентская","Chimkentskaya St.","accepted"
"KG","tokmok","street","Чкалова улица","way:156273059","Чкалова улица","","","yes","ул. Чкалова","Chkalova St.","accepted"
"KG","tokmok","street","Чкалова улица 1 проезд","way:156336569","Чкалова улица 1 проезд","","","yes","1-й пр-д Чкалова","Chkalova 1st Passage","accepted"
"KG","tokmok","street","Чкалова улица 3 проезд","way:160193066","Чкалова улица 3 проезд","","","yes","3-й пр-д Чкалова","Chkalova 3rd Passage","accepted"
"KG","tokmok","street","Чолдонбай-ата улица","way:175953301","Чолдонбай-ата улица","","","yes","ул. Чолдонбай-ата","Choldonbay-ata St.","accepted"
"KG","tokmok","street","Чуйская улица","way:156415012;way:164143462","Чуйская улица","","","yes","ул. Чуйская","Chuyskaya St.","accepted"
"KG","tokmok","street","Шамсинская улица","way:156270583;way:163524906;way:163524907;way:177633815;way:177638261;way:178091417;way:178091418;way:178330168;way:178331766;way:178331767;way:178339058;way:304667355;way:386887956;way:386887957","Шамсинская улица","","","yes","ул. Шамсинская","Shamsinskaya St.","accepted"
"KG","tokmok","street","Шамшинский улица","way:481675423","Пржевальского улица | Шамшинский улица","","","yes","ул. Пржевальского | ул. Шамшинский","Przhevalskogo St. | Shamshinskiy St.","accepted"
"KG","tokmok","street","Шаршеналы улица","way:456179362;way:456179363","Шаршеналы улица","","","yes","ул. Шаршеналы","Sharshenaly St.","accepted"
"KG","tokmok","street","Шестая улица","way:163524999","Шестая улица","","","yes","ул. Шестая","Shestaya St.","accepted"
"KG","tokmok","street","Школьная улица","way:163524959;way:163524984;way:163525209;way:163562991;way:342921058;way:64052055;way:64052082","Школьная улица","","","yes","ул. Школьная","Shkolnaya St.","accepted"
"KG","tokmok","street","Школьная улица (город)","way:156337874","Школьная улица (город)","","","yes","Школьная ул. (город)","Shkolnaya St. (gorod)","accepted"
"KG","tokmok","street","Шолохова улица","way:156415587;way:156415590","Шолохова улица","","","yes","ул. Шолохова","Sholokhova St.","accepted"
"KG","tokmok","street","Шопокова улица","way:156421489;way:156421490;way:156421493;way:163562988;way:255986040;way:255986043;way:304657962","Шопокова улица","","","yes","ул. Шопокова","Shopokova St.","accepted"
"KG","tokmok","street","Шоссейная","way:252246597;way:378446231","Шоссейная","","","yes","Шоссейная","Shosseynaya","accepted"
"KG","tokmok","street","Шоссейная 1 проезд улица","way:64052037","Шоссейная 1 проезд улица","","","yes","1-й пр-д Шоссейная","Shosseynaya 1st Passage","accepted"
"KG","tokmok","street","Шоссейная улица","way:163524974;way:342921052","Шоссейная улица","","","yes","ул. Шоссейная","Shosseynaya St.","accepted"
"KG","tokmok","street","Юбилейная улица","way:163560828;way:455886340","Юбилейная улица","","","yes","ул. Юбилейная","Yubileynaya St.","accepted"
"KG","tokmok","street","Южная улица","way:163524970","Южная улица","","","yes","ул. Южная","Yuzhnaya St.","accepted"
"KG","tokmok","street","Юлиуса Фучика улица","way:156290976;way:304678726","Юлиуса Фучика улица","","","yes","ул. Юлиуса Фучика","Yuliusa Fuchika St.","accepted"
"KG","toktogul","local_area","Бала-Чычкан","node:1863869037","Бала-Чычкан","","","yes","Бала-Чычкан","Bala-Chychkan","accepted"
"KG","toktogul","local_area","Отбай","node:2426336476","Отбай","","","yes","Отбай","Otbay","accepted"
"KG","toktogul","street","40 чоро улица","way:662696479","40 чоро улица","","","yes","ул. 40 чоро","40 choro St.","accepted"
"KG","toktogul","street","Абаскан уулу Эсен","way:234338029","Абаскан уулу Эсен","","","yes","Абаскан уулу Эсен","Abaskan uulu Esen","accepted"
"KG","toktogul","street","Абди Суеркулова улица","way:1036046749;way:1310919436;way:191173345;way:387996424;way:393547598;way:85711346;way:85711347","Абди Суеркулова улица","","","yes","ул. Абди Суеркулова","Abdi Suerkulova St.","accepted"
"KG","toktogul","street","Азаке Эгизбаева улица","way:191171916","Азаке Эгизбаева улица","","","yes","ул. Азаке Эгизбаева","Azake Egizbaeva St.","accepted"
"KG","toktogul","street","Азимкана улица","way:191171932","Азимкана улица","","","yes","ул. Азимкана","Azimkana St.","accepted"
"KG","toktogul","street","Айдар улица","way:426830368;way:426830384","Айдар улица","","","yes","ул. Айдар","Aydar St.","accepted"
"KG","toktogul","street","Айдин кол улица","way:191171967","Айдин кол улица","","","yes","ул. Айдин кол","Aydin kol St.","accepted"
"KG","toktogul","street","Айымжамал","way:234338081","Айымжамал","","","yes","Айымжамал","Ayymzhamal","accepted"
"KG","toktogul","street","Ак-жон улица","way:191171963","Ак-жон улица","","","yes","ул. Ак-жон","Ak-zhon St.","accepted"
"KG","toktogul","street","Акун Агай","way:234338056;way:234338070","Акун агай | Акун Агай","","","yes","Акун агай","Akun agay","accepted"
"KG","toktogul","street","Акылбек улица","way:458486037","Акылбек улица","","","yes","ул. Акылбек","Akylbek St.","accepted"
"KG","toktogul","street","Аман Дос улица","way:190546241","Аман Дос улица","","","yes","ул. Аман Дос","Aman Dos St.","accepted"
"KG","toktogul","street","Аманбек улица","way:190546401","Аманбек улица","","","yes","ул. Аманбек","Amanbek St.","accepted"
"KG","toktogul","street","Аралбаева улица","way:191171926","Аралбаева улица","","","yes","ул. Аралбаева","Aralbaeva St.","accepted"
"KG","toktogul","street","Асаебек Азимов","way:191171977","Асаебек Азимов","","","yes","Асаебек Азимов","Asaebek Azimov","accepted"
"KG","toktogul","street","Асан улица","way:191171934","Асан улица","","","yes","ул. Асан","Asan St.","accepted"
"KG","toktogul","street","Асанбай улица","way:191203049","Асанбай улица","","","yes","ул. Асанбай","Asanbay St.","accepted"
"KG","toktogul","street","Атакиши (Сусамыр)","way:191171941","Атакиши (Сусамыр)","","","yes","Атакиши (Сусамыр)","Atakishi (Susamyr)","accepted"
"KG","toktogul","street","Атамкулов Онол","way:234338058","Атамкулов Онол","","","yes","Атамкулов Онол","Atamkulov Onol","accepted"
"KG","toktogul","street","Ашырова улица","way:191171917;way:387996442","Ашырова улица","","","yes","ул. Ашырова","Ashyrova St.","accepted"
"KG","toktogul","street","Бабан уулу Кадырбека улица","way:191171980","Бабан уулу Кадырбека улица","","","yes","ул. Бабан уулу Кадырбека","Baban uulu Kadyrbeka St.","accepted"
"KG","toktogul","street","Бай казак улица","way:191173351","Бай казак улица","","","yes","ул. Бай казак","Bay kazak St.","accepted"
"KG","toktogul","street","Балачычкан улица","way:458475124","Балачычкан улица","","","yes","ул. Балачычкан","Balachychkan St.","accepted"
"KG","toktogul","street","Балпык уулу Талканбай улица","way:191173349","Балпык уулу Талканбай улица","","","yes","ул. Балпык уулу Талканбай","Balpyk uulu Talkanbay St.","accepted"
"KG","toktogul","street","Беделбеков Усонгазы","way:191279331","Беделбеков Усонгазы","","","yes","Беделбеков Усонгазы","Bedelbekov Usongazy","accepted"
"KG","toktogul","street","Бекмырза ата 1 улица","way:191279321","Бекмырза ата 1 улица","","","yes","1-я ул. Бекмырза ата","Bekmyrza ata 1 St.","accepted"
"KG","toktogul","street","Бекмырза ата 2 улица","way:191349532","Бекмырза ата 2 улица","","","yes","2-я ул. Бекмырза ата","Bekmyrza ata 2 St.","accepted"
"KG","toktogul","street","Бекмырза ата 3 улица","way:191279312","Бекмырза ата 3 улица","","","yes","3-я ул. Бекмырза ата","Bekmyrza ata 3 St.","accepted"
"KG","toktogul","street","Бекташов","way:191171953","Бекташов","","","yes","Бекташов","Bektashov","accepted"
"KG","toktogul","street","Бекташова Апыша улица","way:375889538","Бекташова Апыша улица","","","yes","ул. Бекташова Апыша","Bektashova Apysha St.","accepted"
"KG","toktogul","street","Бекташова улица","way:191171993","Бекташова улица","","","yes","ул. Бекташова","Bektashova St.","accepted"
"KG","toktogul","street","Бердалиева улица","way:191171969","Бердалиева улица","","","yes","ул. Бердалиева","Berdalieva St.","accepted"
"KG","toktogul","street","Беришов Абдубалы","way:234338051","Беришов Абдубалы","","","yes","Беришов Абдубалы","Berishov Abdubaly","accepted"
"KG","toktogul","street","Боконбаева улица","way:191171909","Боконбаева улица","","","yes","ул. Боконбаева","Bokonbaeva St.","accepted"
"KG","toktogul","street","Болгонбеков Турду","way:191171995;way:375889525","Болгонбеков Турду","","","yes","Болгонбеков Турду","Bolgonbekov Turdu","accepted"
"KG","toktogul","street","Болсунбека улица","way:191171959","Болсунбека улица","","","yes","ул. Болсунбека","Bolsunbeka St.","accepted"
"KG","toktogul","street","Бордугулов Намазбек улица","way:191279332","Бордугулов Намазбек улица","","","yes","ул. Бордугулов Намазбек","Bordugulov Namazbek St.","accepted"
"KG","toktogul","street","Ботбаев","way:375889537","Ботбаев","","","yes","Ботбаев","Botbaev","accepted"
"KG","toktogul","street","Бримкулова улица","way:191171933","Бримкулова улица","","","yes","ул. Бримкулова","Brimkulova St.","accepted"
"KG","toktogul","street","Букарбек уулу улица","way:191203046;way:486395695","Букарбек уулу улица","","","yes","ул. Букарбек уулу","Bukarbek uulu St.","accepted"
"KG","toktogul","street","Булана Насырова улица","way:191171918","Булана Насырова улица","","","yes","ул. Булана Насырова","Bulana Nasyrova St.","accepted"
"KG","toktogul","street","Дадиева улица","way:191171919","Дадиева улица","","","yes","ул. Дадиева","Dadieva St.","accepted"
"KG","toktogul","street","Данканай улица","way:191173346","Данканай улица","","","yes","ул. Данканай","Dankanay St.","accepted"
"KG","toktogul","street","Дербиш улица","way:191171987","Дербиш улица","","","yes","ул. Дербиш","Derbish St.","accepted"
"KG","toktogul","street","Достук улица","way:191171911","Достук улица","","","yes","ул. Достук","Dostuk St.","accepted"
"KG","toktogul","street","Жакыпова улица","way:191171962","Жакыпова улица","","","yes","ул. Жакыпова","Zhakypova St.","accepted"
"KG","toktogul","street","Жантошева улица","way:191171908","Жантошева улица","","","yes","ул. Жантошева","Zhantosheva St.","accepted"
"KG","toktogul","street","Жапаркулов Кадырбек","way:234338069","Жапаркулов Кадырбек","","","yes","Жапаркулов Кадырбек","Zhaparkulov Kadyrbek","accepted"
"KG","toktogul","street","Жоомарт улица","way:191173318","Жоомарт улица","","","yes","ул. Жоомарт","Zhoomart St.","accepted"
"KG","toktogul","street","Жумаш улица","way:191203047","Жумаш улица","","","yes","ул. Жумаш","Zhumash St.","accepted"
"KG","toktogul","street","Жунусалиев Байжан","way:375889543","Жунусалиев Байжан","","","yes","Жунусалиев Байжан","Zhunusaliev Bayzhan","accepted"
"KG","toktogul","street","Жунусова Сапиша улица","way:191171915","Жунусова Сапиша улица","","","yes","ул. Жунусова Сапиша","Zhunusova Sapisha St.","accepted"
"KG","toktogul","street","Исабеков Султан улица","way:190768150;way:190768152","Исабеков Султан улица","","","yes","ул. Исабеков Султан","Isabekov Sultan St.","accepted"
"KG","toktogul","street","Кабылбек улица","way:426830394","Кабылбек улица","","","yes","ул. Кабылбек","Kabylbek St.","accepted"
"KG","toktogul","street","Кадыкеев К. улица","way:234238644","Кадыкеев К. улица","","","yes","ул. Кадыкеев К.","Kadykeev K. St.","accepted"
"KG","toktogul","street","Кадырбек улица","way:191173317;way:191173334","Кадырбек улица","","","yes","ул. Кадырбек","Kadyrbek St.","accepted"
"KG","toktogul","street","Калыбек Тургуналы улица","way:191173338","Калыбек Тургуналы улица","","","yes","ул. Калыбек Тургуналы","Kalybek Turgunaly St.","accepted"
"KG","toktogul","street","Камбар-ата улица","way:191171970","Камбар-ата улица","","","yes","ул. Камбар-ата","Kambar-ata St.","accepted"
"KG","toktogul","street","Канатбек","way:234338082","Канатбек","","","yes","Канатбек","Kanatbek","accepted"
"KG","toktogul","street","Каралаева улица","way:191171944","Каралаева улица","","","yes","ул. Каралаева","Karalaeva St.","accepted"
"KG","toktogul","street","Карасуу улица","way:191203045","Карасуу улица","","","yes","ул. Карасуу","Karasuu St.","accepted"
"KG","toktogul","street","Кенжекараев","way:426558915","Кенжекараев","","","yes","Кенжекараев","Kenzhekaraev","accepted"
"KG","toktogul","street","Кенжекараев улица","way:539778031","Кенжекараев улица","","","yes","ул. Кенжекараев","Kenzhekaraev St.","accepted"
"KG","toktogul","street","Кенжетаев Шакир улица","way:191189974","Кенжетаев Шакир улица","","","yes","ул. Кенжетаев Шакир","Kenzhetaev Shakir St.","accepted"
"KG","toktogul","street","Кенжетаева Шакира улица","way:191171937","Кенжетаева Шакира улица","","","yes","ул. Кенжетаева Шакира","Kenzhetaeva Shakira St.","accepted"
"KG","toktogul","street","Койчиев Таласпай улица","way:191171983","Койчиев Таласпай улица","","","yes","ул. Койчиев Таласпай","Koychiev Talaspay St.","accepted"
"KG","toktogul","street","Конушпай Ата улица","way:191173325;way:191173330","Конушпай ата улица | Конушпай Ата улица","","","yes","ул. Конушпай ата","Konushpay ata St.","accepted"
"KG","toktogul","street","Кубандыков Сайдимырза","way:234338074","Кубандыков Сайдимырза","","","yes","Кубандыков Сайдимырза","Kubandykov Saydimyrza","accepted"
"KG","toktogul","street","Кубанычбек улица","way:426830367;way:426830386","Кубанычбек улица","","","yes","ул. Кубанычбек","Kubanychbek St.","accepted"
"KG","toktogul","street","Кудайберген улица","way:191203048","Кудайберген улица","","","yes","ул. Кудайберген","Kudaybergen St.","accepted"
"KG","toktogul","street","Кудаш Момункулова улица","way:191171974","Кудаш Момункулова улица","","","yes","ул. Кудаш Момункулова","Kudash Momunkulova St.","accepted"
"KG","toktogul","street","Кутманбаев","way:191171978","Кутманбаев","","","yes","Кутманбаев","Kutmanbaev","accepted"
"KG","toktogul","street","Кушубакова улица","way:191171994","Кушубакова улица","","","yes","ул. Кушубакова","Kushubakova St.","accepted"
"KG","toktogul","street","Мадыяров Карыбек улица","way:191279325","Мадыяров Карыбек улица","","","yes","ул. Мадыяров Карыбек","Madyyarov Karybek St.","accepted"
"KG","toktogul","street","Мажен улица","way:191173321","Мажен улица","","","yes","ул. Мажен","Mazhen St.","accepted"
"KG","toktogul","street","Малгараева улица","way:191171966","Малгараева улица","","","yes","ул. Малгараева","Malgaraeva St.","accepted"
"KG","toktogul","street","Мамбеталиев Колхозбек","way:234338073","Мамбеталиев Колхозбек","","","yes","Мамбеталиев Колхозбек","Mambetaliev Kolkhozbek","accepted"
"KG","toktogul","street","Мамбетов Эргеш","way:234338071","Мамбетов Эргеш","","","yes","Мамбетов Эргеш","Mambetov Ergesh","accepted"
"KG","toktogul","street","Манаса улица","way:375914037","Манаса улица","","","yes","ул. Манаса","Manasa St.","accepted"
"KG","toktogul","street","Медеров Рапитбай","way:191171971;way:375889527","Медеров Рапитбай","","","yes","Медеров Рапитбай","Mederov Rapitbay","accepted"
"KG","toktogul","street","Медерова Рапитбая улица","way:191171997","Медерова Рапитбая улица","","","yes","ул. Медерова Рапитбая","Mederova Rapitbaya St.","accepted"
"KG","toktogul","street","Медерова улица","way:191171975","Медерова улица","","","yes","ул. Медерова","Mederova St.","accepted"
"KG","toktogul","street","Молдошбек уулу Молдокмат","way:234338031;way:234338075","Молдошбек уулу Молдокмат","","","yes","Молдошбек уулу Молдокмат","Moldoshbek uulu Moldokmat","accepted"
"KG","toktogul","street","Момункулов","way:375889531","Момункулов","","","yes","Момункулов","Momunkulov","accepted"
"KG","toktogul","street","Момункулова улица","way:375889533","Момункулова улица","","","yes","ул. Момункулова","Momunkulova St.","accepted"
"KG","toktogul","street","Мулкуват улица","way:191173324","Мулкуват улица","","","yes","ул. Мулкуват","Mulkuvat St.","accepted"
"KG","toktogul","street","Мустор улица","way:375914033","Мустор улица","","","yes","ул. Мустор","Mustor St.","accepted"
"KG","toktogul","street","Мырзабек улица","way:426830369","Мырзабек улица","","","yes","ул. Мырзабек","Myrzabek St.","accepted"
"KG","toktogul","street","Мырзакан ата улица","way:191173350","Мырзакан ата улица","","","yes","ул. Мырзакан ата","Myrzakan ata St.","accepted"
"KG","toktogul","street","Насиров Жолдош","way:234338032","Насиров Жолдош","","","yes","Насиров Жолдош","Nasirov Zholdosh","accepted"
"KG","toktogul","street","Нургазиева улица","way:191171965","Нургазиева улица","","","yes","ул. Нургазиева","Nurgazieva St.","accepted"
"KG","toktogul","street","Нуржан улица","way:191361652;way:375922770","Нуржан улица","","","yes","ул. Нуржан","Nurzhan St.","accepted"
"KG","toktogul","street","Омуркулова Мухтарбека улица","way:191171920","Омуркулова Мухтарбека улица","","","yes","ул. Омуркулова Мухтарбека","Omurkulova Mukhtarbeka St.","accepted"
"KG","toktogul","street","Ондош Корголов улица","way:191173331;way:191173355","Ондош Корголов улица","","","yes","ул. Ондош Корголов","Ondosh Korgolov St.","accepted"
"KG","toktogul","street","Орозбеков Болот улица","way:191173322;way:191173347;way:191173352","Орозбеков Болот улица","","","yes","ул. Орозбеков Болот","Orozbekov Bolot St.","accepted"
"KG","toktogul","street","Осмонбек Керезов улица","way:191171976","Осмонбек Керезов улица","","","yes","ул. Осмонбек Керезов","Osmonbek Kerezov St.","accepted"
"KG","toktogul","street","Осмонов Сыргак","way:234338080","Осмонов Сыргак","","","yes","Осмонов Сыргак","Osmonov Syrgak","accepted"
"KG","toktogul","street","Раев К. улица","way:234238650","Раев К. улица","","","yes","ул. Раев К.","Raev K. St.","accepted"
"KG","toktogul","street","Рысмамбет улица","way:191173329","Рысмамбет улица","","","yes","ул. Рысмамбет","Rysmambet St.","accepted"
"KG","toktogul","street","Сайнабидин улица","way:191203050","Сайнабидин улица","","","yes","ул. Сайнабидин","Saynabidin St.","accepted"
"KG","toktogul","street","Салиевой улица","way:191171991","Салиевой улица","","","yes","ул. Салиевой","Salievoy St.","accepted"
"KG","toktogul","street","Сарыгулова улица","way:191171912","Сарыгулова улица","","","yes","ул. Сарыгулова","Sarygulova St.","accepted"
"KG","toktogul","street","Сатыбалды улица","way:191279316","Сатыбалды улица","","","yes","ул. Сатыбалды","Satybaldy St.","accepted"
"KG","toktogul","street","Сейилбу улица","way:191205246","Сейилбу улица","","","yes","ул. Сейилбу","Seyilbu St.","accepted"
"KG","toktogul","street","Сманбай","way:191361661","Сманбай","","","yes","Сманбай","Smanbay","accepted"
"KG","toktogul","street","Сманбай улица","way:191361649;way:191361666","Сманбай улица","","","yes","ул. Сманбай","Smanbay St.","accepted"
"KG","toktogul","street","Султаке улица","way:375889528","Султаке улица","","","yes","ул. Султаке","Sultake St.","accepted"
"KG","toktogul","street","Султаналиев Бешкемпир улица","way:191171988","Султаналиев Бешкемпир улица","","","yes","ул. Султаналиев Бешкемпир","Sultanaliev Beshkempir St.","accepted"
"KG","toktogul","street","Султанбеков Абдрахман улица","way:183213866","Султанбеков Абдрахман улица","","","yes","ул. Султанбеков Абдрахман","Sultanbekov Abdrakhman St.","accepted"
"KG","toktogul","street","Суракматов Зарылбек","way:234338068","Суракматов Зарылбек","","","yes","Суракматов Зарылбек","Surakmatov Zarylbek","accepted"
"KG","toktogul","street","Табылды улица","way:426830377;way:426830388","Табылды улица","","","yes","ул. Табылды","Tabyldy St.","accepted"
"KG","toktogul","street","Ташкентская улица","way:191171948","Ташкентская улица","","","yes","ул. Ташкентская","Tashkentskaya St.","accepted"
"KG","toktogul","street","Тоголок Молдо","way:191171973","Тоголок Молдо","","","yes","Тоголок Молдо","Togolok Moldo","accepted"
"KG","toktogul","street","Тойгабаров Казы","way:234338027","Тойгабаров Казы","","","yes","Тойгабаров Казы","Toygabarov Kazy","accepted"
"KG","toktogul","street","Тойгобаров Казы","way:234338030;way:375889542","Тойгобаров Казы","","","yes","Тойгобаров Казы","Toygobarov Kazy","accepted"
"KG","toktogul","street","Токтогула улица","way:191171935;way:191189976","Токтогула улица","","","yes","ул. Токтогула","Toktogula St.","accepted"
"KG","toktogul","street","Токтосун","way:234338085","Токтосун","","","yes","Токтосун","Toktosun","accepted"
"KG","toktogul","street","Токтосун улица","way:191203051","Токтосун улица","","","yes","ул. Токтосун","Toktosun St.","accepted"
"KG","toktogul","street","Торт-Куль улица","way:190545911","Торт-Куль улица","","","yes","ул. Торт-Куль","Tort-Kul St.","accepted"
"KG","toktogul","street","Тотоева Сулаймана улица","way:234338060","Тотоева Сулаймана улица","","","yes","ул. Тотоева Сулаймана","Totoeva Sulaymana St.","accepted"
"KG","toktogul","street","Тулку","way:234238643;way:426558916","Тулку","","","yes","Тулку","Tulku","accepted"
"KG","toktogul","street","Турдукулова Шабдана улица","way:191171914","Турдукулова Шабдана улица","","","yes","ул. Турдукулова Шабдана","Turdukulova Shabdana St.","accepted"
"KG","toktogul","street","Тыналиев Сасыке улица","way:375889540","Тыналиев Сасыке улица","","","yes","ул. Тыналиев Сасыке","Tynaliev Sasyke St.","accepted"
"KG","toktogul","street","Тынчтык улица","way:191171921","Тынчтык улица","","","yes","ул. Тынчтык","Tynchtyk St.","accepted"
"KG","toktogul","street","улица Суйуналиева","way:375889535","улица Суйуналиева","","","yes","ул. Суйуналиева","Suyunalieva St.","accepted"
"KG","toktogul","street","Ченкил улица","way:191171910","Ченкил улица","","","yes","ул. Ченкил","Chenkil St.","accepted"
"KG","toktogul","street","Черноткача улица","way:191171923;way:387996432;way:387996433","Черноткача улица","","","yes","ул. Черноткача","Chernotkacha St.","accepted"
"KG","toktogul","street","Чолпонбая улица","way:191171957","Чолпонбая улица","","","yes","ул. Чолпонбая","Cholponbaya St.","accepted"
"KG","toktogul","street","Чондобо улица","way:191171938","Чондобо улица","","","yes","ул. Чондобо","Chondobo St.","accepted"
"KG","toktogul","street","Чычкан улица","way:375914034","Чычкан улица","","","yes","ул. Чычкан","Chychkan St.","accepted"
"KG","toktogul","street","Шамшыкал","way:191171984;way:191171989","Шамшыкал","","","yes","Шамшыкал","Shamshykal","accepted"
"KG","toktogul","street","Шаршенбаев Мааткерим","way:191171972","Шаршенбаев Мааткерим","","","yes","Шаршенбаев Мааткерим","Sharshenbaev Maatkerim","accepted"
"KG","toktogul","street","Ызаналы улица","way:191173328;way:191173339","Ызаналы улица","","","yes","ул. Ызаналы","Yzanaly St.","accepted"
"KG","toktogul","street","Ыманалы улица","way:190546400","Ыманалы улица","","","yes","ул. Ыманалы","Ymanaly St.","accepted"
"UZ","turtkul","local_area","Anhorli Mahallasi powered by DTezkor","way:1495982046","","Anhorli Mahallasi powered by DTezkor","yes","","Анхорли мах. поверед бй Дтезкор","Anhorli Mahalla powered by DTezkor","accepted"
"UZ","turtkul","local_area","Do'stlik Mahallasi","way:1496368060;way:1496368061","","Do'stlik Mahallasi","yes","","мах. Дустлик","Do'stlik Mahalla","accepted"
"UZ","turtkul","local_area","O'zbekiston ovuli","way:1503820668","","O'zbekiston ovuli","yes","","Узбекистон овули","O'zbekiston ovuli","accepted"
"UZ","turtkul","local_area","Ullibog'","way:1502387207","","Ullibog'","yes","","Уллибог'","Ullibog'","accepted"
"UZ","turtkul","street","1-chi Paxtachi ko'chasi","way:338941911","","1-chi Paxtachi ko'chasi","yes","","ул. 1-чи Пахтачи","1-chi Paxtachi St.","accepted"
"UZ","turtkul","street","2-chi Ilgor prospekti","way:1057363367","","2-chi Ilgor prospekti","yes","","2-чи Илгор проспекти","2-chi Ilgor Ave.","accepted"
"UZ","turtkul","street","Тортдевор","way:1324642106","Тортдевор","","","yes","Тортдевор","Tortdevor","accepted"
"UZ","turtkul","street","улица раисхужа","way:530020742","улица раисхужа","","","yes","ул. раисхужа","raiskhuzha St.","accepted"
"UZ","turtkul","street","Улица Темирйулчилар","way:278797734","Улица Темирйулчилар","","","yes","ул. Темирйулчилар","Temiryulchilar St.","accepted"
"UZ","turtkul","street","A380-Buxoro","way:169248201","","A380-Buxoro","yes","","А380-Бухара","A380-Buxoro","accepted"
"UZ","turtkul","street","Abay ko'chasi","way:528993125","","Abay ko'chasi","yes","","ул. Абай","Abay St.","accepted"
"UZ","turtkul","street","Abdulla Qodiriy ko'chasi","way:528993134","","Abdulla Qodiriy ko'chasi","yes","","ул. Абдулла Кодирий","Abdulla Qodiriy St.","accepted"
"UZ","turtkul","street","Ahilobod ko'chasi","way:666346429;way:666346432","","Ahilobod ko'chasi","yes","","ул. Ахилобод","Ahilobod St.","accepted"
"UZ","turtkul","street","Alisher Navoiy ko'chasi","way:1442085810;way:440906403","","Alisher Navoiy ko'chasi","yes","","ул. Алишер Навои","Alisher Navoiy St.","accepted"
"UZ","turtkul","street","Amudaryo ko'chasi","way:1497569948;way:528993141","","Amudaryo ko'chasi","yes","","ул. Амударё","Amudaryo St.","accepted"
"UZ","turtkul","street","An'ana ko'chasi","way:529716647","","An'ana ko'chasi","yes","","ул. Анана","An'ana St.","accepted"
"UZ","turtkul","street","Anorzor ko'chasi","way:440634367","","Anorzor ko'chasi","yes","","ул. Анорзор","Anorzor St.","accepted"
"UZ","turtkul","street","Bahor ko'chasi","way:666346430","","Bahor ko'chasi","yes","","ул. Бахор","Bahor St.","accepted"
"UZ","turtkul","street","Barkamol Avlod ko'chasi","way:440906400","","Barkamol Avlod ko'chasi","yes","","ул. Баркамол Авлод","Barkamol Avlod St.","accepted"
"UZ","turtkul","street","Begoyim ko'chasi","way:513556502;way:788574536","","Begoyim ko'chasi","yes","","ул. Бегойим","Begoyim St.","accepted"
"UZ","turtkul","street","Berdaq ko'chasi","way:440898557","","Berdaq ko'chasi","yes","","ул. Бердак","Berdaq St.","accepted"
"UZ","turtkul","street","Beruniy ko'chasi","way:113422124;way:1544110567;way:166436763;way:173162694;way:278797745","","Beruniy ko'chasi","yes","","ул. Беруни","Beruniy St.","accepted"
"UZ","turtkul","street","Beruniy tupik ko'chasi","way:1524303970","","Beruniy tupik ko'chasi","yes","","туп. Беруни","Beruniy Dead End","accepted"
"UZ","turtkul","street","Birdamlik ko'chasi","way:440697178","","Birdamlik ko'chasi","yes","","ул. Бирдамлик","Birdamlik St.","accepted"
"UZ","turtkul","street","Bog' ko'chasi","way:440634366","","Bog' ko'chasi","yes","","ул. Бог'","Bog' St.","accepted"
"UZ","turtkul","street","Bostonlik ko'chasi","way:529716645","","Bostonlik ko'chasi","yes","","ул. Бостонлик","Bostonlik St.","accepted"
"UZ","turtkul","street","Boychechak ko'chasi","way:513556508","","Boychechak ko'chasi","yes","","ул. Бойчечак","Boychechak St.","accepted"
"UZ","turtkul","street","Buston ko'chasi","way:563892565","","Buston ko'chasi","yes","","ул. Бустон","Buston St.","accepted"
"UZ","turtkul","street","Buzyop ko'chasi","way:440898522","","Buzyop ko'chasi","yes","","ул. Бузёп","Buzyop St.","accepted"
